component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
10188,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10189,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10190,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10191,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10192,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10193,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10194,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10195,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10196,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10197,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10198,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10199,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10200,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10201,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10202,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10203,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10204,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10205,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
10206,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10207,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10208,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10209,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10210,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10211,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10212,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10213,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
10214,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10215,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10216,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10217,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10218,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10219,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10220,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10221,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10222,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10223,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10224,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0139
10225,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0146
10226,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
10227,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10228,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10229,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10230,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
10231,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10232,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10233,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10234,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10235,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10236,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10237,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10238,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10239,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10240,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10241,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10242,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10243,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10244,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10245,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10246,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10247,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10248,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10249,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10250,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10251,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10252,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
10253,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10254,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10255,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10256,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10257,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10258,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10259,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10260,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10261,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10262,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10263,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10264,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10265,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10266,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10267,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10268,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10269,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10270,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10271,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10272,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10273,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10274,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10275,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10276,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10277,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10278,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10279,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10280,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10281,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10282,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10283,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10284,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10285,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10286,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10287,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10288,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10289,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10290,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10291,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10292,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10293,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10294,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10295,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10296,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10297,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10298,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10299,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10300,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10301,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10302,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10303,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10304,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10305,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10306,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10307,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10308,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10309,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10310,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10311,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
10312,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10313,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
10314,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10315,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10316,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10317,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10318,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10319,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10320,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10321,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10322,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10323,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10324,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0147
10325,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0142
10326,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10327,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10328,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10329,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10330,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10331,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10332,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10333,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10334,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10335,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10336,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10337,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10338,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10339,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10340,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
10341,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10342,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10343,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10344,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10345,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10346,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10347,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10348,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10349,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10350,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10351,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10352,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0135
10353,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10354,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10355,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10356,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10357,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10358,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10359,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10360,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10361,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
10362,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10363,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10364,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10365,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10366,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10367,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10368,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10369,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10370,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10371,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10372,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
10373,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
10374,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10375,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10376,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10377,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10378,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10379,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10380,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10381,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10382,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10383,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10384,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10385,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10386,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10387,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10388,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10389,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10390,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10391,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
10392,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10393,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10394,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10395,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10396,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10397,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10398,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10399,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10400,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10401,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10402,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10403,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10404,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10405,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10406,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10407,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10408,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10409,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10410,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10411,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
10412,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10413,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10414,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10415,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10416,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10417,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10418,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10419,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10420,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10421,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0142
10422,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0144
10423,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10424,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10425,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10426,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10427,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10428,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10429,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10430,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10431,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10432,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10433,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10434,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10435,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10436,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10437,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10438,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10439,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10440,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10441,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10442,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10443,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10444,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10445,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10446,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10447,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10448,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10449,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10450,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10451,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10452,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10453,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10454,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10455,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10456,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10457,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10458,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10459,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10460,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10461,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10462,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10463,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10464,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10465,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10466,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10467,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10468,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10469,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10470,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
10471,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10472,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
10473,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0137
10474,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10475,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10476,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10477,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10478,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10479,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10480,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10481,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10482,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10483,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10484,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10485,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10486,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10487,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10488,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10489,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10490,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10491,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10492,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10493,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10494,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10495,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10496,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10497,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10498,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10499,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10500,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10501,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10502,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10503,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10504,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10505,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10506,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10507,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10508,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10509,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10510,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10511,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10512,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10513,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10514,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10515,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10516,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
10517,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10518,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10519,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10520,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10521,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10522,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10523,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
10524,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10525,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
10526,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10527,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10528,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10529,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
10530,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10531,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10532,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10533,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10534,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10535,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10536,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10537,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10538,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10539,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10540,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
10541,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10542,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10543,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10544,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10545,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10546,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10547,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10548,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10549,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10550,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10551,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10552,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10553,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10554,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
10555,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10556,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10557,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10558,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10559,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
10560,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10561,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10562,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
10563,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10564,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10565,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
10566,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10567,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
10568,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10569,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10570,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10571,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
10572,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10573,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0144
10574,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.014
10575,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0134
10576,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
10577,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10578,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
10579,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
10580,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
10581,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10582,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
10583,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
10584,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
10585,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
